"provider_id","date","country","tracking_ecommerce_source","device","exits","revenue_local_currency","revenue_euro"
"11090","2021-02-20","LT","no","mobile","3","0.44944911","0.449"
"11136","2021-03-09","LV","yes","tablet","1","0","0"
"11140","2021-03-25","LV","yes","tablet","7","0","0"
"11153","2021-02-06","LV","no","desktop","2","0","0"
"11056","2021-03-20","LT","no","desktop","1","0","0"
"11077","2021-02-07","LT","yes","mobile","2","0","0"
"11046","2021-02-13","LT","no","tablet","5","0","0"
"11064","2021-03-07","LT","no","tablet","2","0","0"
"11048","2021-03-29","LT","yes","tablet","3","0","0"
"11076","2021-03-26","LT","yes","desktop","4","0","0"
"11150","2021-02-07","LV","yes","tablet","3","0.3575","0.358"
"8500","2021-03-23","EE","no","tablet","7","0","0"
"11069","2021-01-01","LT","yes","desktop","9","0.976356813","0.976"
"11048","2021-03-15","LT","yes","tablet","3","0","0"
"8506","2021-02-23","EE","yes","tablet","10","0.7502","0.753"
"11153","2021-01-27","LV","no","desktop","2","0","0"
"11046","2021-01-29","LT","no","tablet","3","0","0"
"8532","2021-01-29","EE","yes","tablet","2","0.121","0.122"
"11077","2021-01-30","LT","yes","tablet","3","0","0"
"11064","2021-01-28","LT","no","mobile","2","0","0"
"11142","2021-03-06","LV","no","mobile","5","0","0"
"8535","2021-02-13","EE","yes","tablet","14","1.0285","1.032"
"8519","2021-03-19","EE","no","desktop","2","0","0"
"11137","2021-01-27","LV","yes","tablet","1","0","0"
"8514","2021-02-16","EE","yes","tablet","3","0.1815","0.183"
"11086","2021-01-17","LT","no","tablet","4","0","0"
"11058","2021-03-30","LT","no","mobile","6","0","0"
"11077","2021-02-16","LT","yes","mobile","1","0","0"
"11064","2021-01-05","LT","no","mobile","3","0","0"
"11083","2021-01-28","LT","yes","tablet","1","0","0"
"8519","2021-03-15","EE","no","tablet","1","0","0"
"11064","2021-03-25","LT","no","tablet","2","0","0"
"11136","2021-03-26","LV","yes","tablet","1","0","0"
"11087","2021-01-07","LT","no","desktop","8","0","0"
"8519","2021-02-20","EE","no","desktop","1","0","0"
"11059","2021-03-20","LT","no","desktop","1","0","0"
"11049","2021-03-06","LT","yes","tablet","3","0.321089886","0.32"
"8534","2021-03-08","EE","yes","tablet","6","0.429","0.432"
"11137","2021-01-11","LV","yes","tablet","1","0","0"
"11083","2021-02-18","LT","yes","desktop","2","0","0"
"8519","2021-01-16","EE","no","desktop","1","0","0"
"11078","2021-01-27","LT","yes","mobile","3","0","0"
"11061","2021-01-30","LT","yes","mobile","2","0","0"
"8515","2021-01-12","EE","yes","mobile","1","0.2464","0.246"
"11050","2021-03-26","LT","yes","tablet","4","0","0"
"8516","2021-02-19","EE","no","tablet","2","0.2035","0.203"
"11134","2021-02-07","LV","no","mobile","5","0","0"
"11069","2021-02-02","LT","yes","tablet","2","0.275171198","0.275"
"11153","2021-03-03","LV","no","mobile","1","0","0"
"11147","2021-03-07","LV","no","mobile","2","0","0"
"8513","2021-01-29","EE","no","desktop","2","0","0"
"8513","2021-01-27","EE","no","tablet","2","0","0"
"8515","2021-01-08","EE","yes","tablet","1","0.088","0.088"
"11078","2021-02-09","LT","yes","desktop","7","0","0"
"11077","2021-03-04","LT","yes","tablet","1","0","0"
"8506","2021-02-02","EE","yes","tablet","1","0","0"
"11137","2021-03-18","LV","yes","mobile","3","0","0"
"8532","2021-02-08","EE","yes","mobile","5","0.9713","0.971"
"11083","2021-02-27","LT","yes","mobile","1","0","0"
"11050","2021-03-22","LT","yes","tablet","2","0","0"
"8515","2021-01-19","EE","yes","mobile","2","0.4576","0.458"
"11083","2021-03-10","LT","yes","tablet","1","0","0"
"11064","2021-02-08","LT","no","tablet","1","0","0"
"11087","2021-03-08","LT","yes","tablet","3","0","0"
"11087","2021-01-18","LT","yes","mobile","2","0","0"
"11050","2021-03-02","LT","yes","tablet","2","0","0"
"11153","2021-01-09","LV","no","tablet","1","0","0"
"11091","2021-03-10","LT","yes","tablet","1","0.003430019","0.003"
"11136","2021-03-17","LV","yes","tablet","1","0","0"
"11050","2021-01-18","LT","yes","tablet","1","0","0"
"11056","2021-03-26","LT","no","mobile","2","0","0"
"11153","2021-02-27","LV","no","mobile","1","0","0"
"8519","2021-01-24","EE","no","desktop","1","0","0"
"8534","2021-03-18","EE","yes","tablet","3","0.17545","0.176"
"11049","2021-02-25","LT","yes","tablet","1","0.105327232","0.105"
"11137","2021-01-07","LV","yes","mobile","1","0","0"
"11134","2021-01-17","LV","no","tablet","2","0","0"
"11101","2021-03-28","LT","yes","desktop","1","0","0"
"11076","2021-01-24","LT","yes","desktop","2","0","0"
"11136","2021-01-05","LV","yes","tablet","2","0","0"
"11086","2021-03-30","LT","yes","tablet","1","0","0"
"11150","2021-02-08","LV","yes","mobile","2","0.286","0.286"
"11054","2021-03-19","LT","yes","tablet","2","0","0"
"11077","2021-02-16","LT","yes","tablet","1","0","0"
"11083","2021-03-21","LT","yes","mobile","1","0","0"
"11087","2021-02-27","LT","yes","tablet","2","0","0"
"8513","2021-02-16","EE","no","desktop","2","0","0"
"11056","2021-03-13","LT","no","mobile","1","0","0"
"8505","2021-01-01","EE","yes","desktop","1","0","0"
"11083","2021-03-14","LT","yes","tablet","2","0","0"
"11090","2021-03-17","LT","no","tablet","1","0.095599567","0.096"
"8532","2021-01-23","EE","yes","tablet","1","0.0605","0.061"
"8519","2021-03-31","EE","no","tablet","1","0","0"
"8515","2021-02-07","EE","yes","tablet","1","0.16445","0.164"
"11092","2021-02-12","LT","yes","tablet","1","0","0"
"11049","2021-01-02","LT","yes","tablet","1","0.008435458","0.008"
"8535","2021-02-19","EE","yes","tablet","1","0.02585","0.026"
"11056","2021-03-17","LT","no","desktop","1","0","0"
"8513","2021-02-08","EE","no","mobile","1","0","0"
"11142","2021-02-12","LV","no","tablet","1","0","0"
"11082","2021-03-20","LT","no","tablet","1","0","0"
"8502","2021-01-08","EE","yes","mobile","1","0","0"
"8508","2021-02-18","EE","yes","tablet","1","0","0"
"8513","2021-01-05","EE","no","mobile","1","0","0"
"11165","2021-01-01","LV","yes","desktop","155","6.424","6.393"
"11051","2021-01-01","LT","yes","mobile","1905","192.802760451","192.937"
"11058","2021-01-01","LT","no","mobile","49","0","0"
"11040","2021-01-19","LT","yes","mobile","265","61.1028","61.103"
"11117","2021-02-07","LT","yes","desktop","4817","632.445164941","632.653"
"8508","2021-02-07","EE","yes","mobile","44","0","0"
"11173","2021-02-07","LV","yes","mobile","381","83.32764","83.323"
"8499","2021-02-07","EE","yes","desktop","991","152.62","152.62"
"11079","2021-02-07","LT","yes","mobile","102","16.520944485","16.516"
"11041","2021-03-10","LT","yes","desktop","2762","186.165806847","186.219"
"11149","2021-02-01","LV","yes","tablet","36","3.48205","3.487"
"11147","2021-02-01","LV","no","desktop","24","0","0"
"11165","2021-02-01","LV","yes","tablet","80","5.914425","5.937"
"11060","2021-02-12","LT","yes","mobile","364","61.577864757","61.631"
"8514","2021-02-12","EE","yes","mobile","24","6.5835","6.582"
"11067","2021-02-12","LT","yes","mobile","113","37.193205886","37.2"
"11170","2021-03-02","LV","yes","desktop","283","24.7313","24.797"
"11106","2021-02-04","LT","yes","desktop","2472","303.088892967","303.163"
"11054","2021-02-04","LT","yes","mobile","273","63.273575492","63.282"
"11079","2021-02-18","LT","yes","mobile","21","0","0"
"11051","2021-02-03","LT","yes","tablet","431","43.736558731","43.7"
"11154","2021-02-03","LV","yes","mobile","1577","261.6603","262.059"
"11106","2021-02-03","LT","yes","mobile","1691","343.442873871","343.546"
"11165","2021-02-04","LV","yes","desktop","1080","89.9756","90.299"
"11174","2021-01-22","LV","yes","desktop","3830","312.8833455","312.781"
"11142","2021-01-22","LV","no","desktop","292","0","0"
"11174","2021-01-22","LV","yes","mobile","1279","171.21775","171.213"
"11142","2021-01-22","LV","no","mobile","73","0","0"
"11171","2021-01-23","LV","yes","desktop","441","31.087925","31.187"
"8514","2021-01-22","EE","yes","desktop","77","6.4053","6.418"
"11084","2021-01-21","LT","yes","desktop","583","62.005625306","61.961"
"11040","2021-01-21","LT","yes","mobile","204","51.5708","51.571"
"11145","2021-03-16","LV","yes","mobile","126","7.722","7.742"
"11084","2021-03-16","LT","yes","mobile","490","102.487047861","102.491"
"11128","2021-01-22","LT","yes","mobile","455","106.76428745","106.772"
"11046","2021-01-22","LT","no","desktop","29","0","0"
"11134","2021-01-21","LV","no","desktop","41","0","0"
"11117","2021-03-21","LT","yes","mobile","1926","390.123150904","390.004"
"8532","2021-01-08","EE","yes","desktop","58","3.21145","3.206"
"11046","2021-01-08","LT","no","tablet","5","0","0"
"11080","2021-02-04","LT","yes","desktop","79","8.915137669","8.909"
"11106","2021-03-07","LT","yes","mobile","1319","113.953298224","113.92"
"11096","2021-03-07","LT","yes","desktop","219","38.338073682","38.337"
"8499","2021-03-07","EE","yes","mobile","235","70.36","70.36"
"8511","2021-02-20","EE","yes","desktop","103","8.5899","8.603"
"11063","2021-02-24","LT","yes","desktop","1424","112.238490831","112.427"
"11063","2021-02-24","LT","yes","mobile","1128","164.375762194","164.057"
"11172","2021-02-23","LV","yes","desktop","77","1.87715","1.855"
"8511","2021-02-11","EE","yes","desktop","264","14.1812","14.156"
"11040","2021-01-04","LT","yes","desktop","5665","731.471615157","731.464"
"11062","2021-01-04","LT","yes","tablet","126","10.681174434","10.682"
"11154","2021-02-03","LV","yes","tablet","233","20.6734","20.731"
"8536","2021-01-16","EE","yes","desktop","1919","177.573","177.426"
"11171","2021-02-02","LV","yes","desktop","905","72.82055","73.027"
"8514","2021-02-08","EE","yes","desktop","89","7.19345","7.221"
"11095","2021-03-22","LT","yes","desktop","164","21.448338262","21.45"
"11145","2021-03-24","LV","yes","desktop","356","17.3118","17.366"
"11171","2021-03-24","LV","yes","mobile","454","81.2262","81.207"
"11099","2021-03-20","LT","yes","desktop","73","19.296189658","19.287"
"11128","2021-03-20","LT","yes","tablet","39","3.879095401","3.879"
"8535","2021-01-16","EE","yes","desktop","109","3.9336","3.914"
"11165","2021-01-19","LV","yes","tablet","48","4.697","4.7"
"11068","2021-02-13","LT","yes","desktop","303","45.750213884","45.767"
"11143","2021-02-02","LV","yes","desktop","4058","626.1705","626.177"
"11079","2021-02-12","LT","yes","desktop","174","8.961734151","8.976"
"11044","2021-02-12","LT","no","mobile","63","16.83620918","16.831"
"8499","2021-02-03","EE","yes","desktop","883","127.04","127.04"
"11041","2021-02-03","LT","yes","mobile","1531","145.134783843","145.264"
"11095","2021-01-22","LT","yes","mobile","227","39.114412955","39.113"
"11172","2021-01-21","LV","yes","mobile","252","24.0196","24.058"
"11054","2021-01-21","LT","yes","desktop","346","24.229874807","24.253"
"11047","2021-01-21","LT","yes","desktop","1229","160.339138009","160.233"
"11128","2021-01-30","LT","yes","mobile","605","136.692596612","136.728"
"11170","2021-01-22","LV","yes","mobile","172","31.7988","31.799"
"11143","2021-03-16","LV","yes","desktop","4246","922.0029","922.004"
"8510","2021-03-16","EE","yes","desktop","439","35.59325","35.671"
"8510","2021-02-04","EE","yes","desktop","610","44.91795","45.155"
"8535","2021-01-21","EE","yes","desktop","117","2.7896","2.783"
"8536","2021-01-03","EE","yes","mobile","409","15.7784","15.665"
"11117","2021-03-16","LT","yes","desktop","3410","359.470633193","359.705"
"11173","2021-03-11","LV","yes","mobile","199","46.01916","46.03"
"11079","2021-03-11","LT","yes","mobile","73","4.152354972","4.146"
"11117","2021-03-12","LT","yes","mobile","1208","263.324421962","263.463"
"11148","2021-02-15","LV","yes","mobile","18","3.7125","3.713"
"8506","2021-03-21","EE","yes","desktop","161","18.6494","18.653"
"11128","2021-03-21","LT","yes","desktop","294","22.345472211","22.343"
"8499","2021-03-20","EE","yes","desktop","2073","423.6145","423.615"
"11060","2021-02-23","LT","yes","mobile","264","65.118344484","65.107"
"11060","2021-02-23","LT","yes","desktop","785","59.322435836","59.253"
"11154","2021-01-20","LV","yes","mobile","689","51.0972","50.948"
"11084","2021-02-28","LT","yes","mobile","490","99.987085412","100.001"
"11063","2021-02-28","LT","yes","mobile","1477","227.725546518","227.304"
"11171","2021-02-28","LV","yes","mobile","284","26.1349","26.173"
"11067","2021-01-08","LT","yes","desktop","278","21.856394911","21.836"
"11117","2021-01-08","LT","yes","desktop","2219","91.327504932","91.421"
"11174","2021-01-08","LV","yes","mobile","1188","102.751","102.617"
"11054","2021-01-27","LT","yes","mobile","484","95.445458692","95.419"
"11092","2021-02-28","LT","yes","desktop","113","1.616648065","1.604"
"11047","2021-03-07","LT","yes","mobile","465","118.105279351","118.099"
"11143","2021-01-25","LV","yes","desktop","4693","699.1945","699.229"
"11079","2021-02-24","LT","yes","desktop","313","48.767710107","48.763"
"11174","2021-02-24","LV","yes","tablet","446","42.29445","42.283"
"11041","2021-02-24","LT","yes","mobile","2919","194.840721532","194.745"
"11060","2021-02-24","LT","yes","mobile","133","21.180030689","21.192"
"11153","2021-03-07","LV","no","mobile","2","0","0"
"11051","2021-02-23","LT","yes","desktop","1793","178.935452294","178.958"
"11170","2021-01-09","LV","yes","mobile","510","67.6995","67.711"
"11128","2021-01-22","LT","yes","tablet","94","10.890098453","10.903"
"11095","2021-02-11","LT","yes","mobile","85","5.492981692","5.486"
"8508","2021-02-11","EE","yes","mobile","7","0","0"
"11062","2021-01-04","LT","yes","mobile","648","102.875453533","102.869"
"8510","2021-02-04","EE","yes","mobile","107","15.9599","15.952"
"11084","2021-01-28","LT","yes","mobile","196","6.585199365","6.574"
"11041","2021-02-21","LT","yes","mobile","3097","130.951095587","131.031"
"11174","2021-02-05","LV","yes","mobile","1291","45.5719","45.702"
"11077","2021-01-13","LT","yes","desktop","133","12.651313424","12.656"
"11084","2021-02-17","LT","yes","desktop","638","71.905269431","71.855"
"11146","2021-03-11","LV","yes","mobile","137","2.6631","2.727"
"11086","2021-03-11","LT","yes","mobile","149","18.471299629","18.457"
"8536","2021-01-15","EE","yes","desktop","2055","176.66935","176.845"
"8508","2021-01-15","EE","yes","desktop","233","0","0"
"11106","2021-02-02","LT","yes","mobile","1294","251.693149995","251.743"
"11154","2021-02-08","LV","yes","mobile","624","95.6373","95.693"
"11172","2021-02-08","LV","yes","desktop","303","27.06385","27.135"
"11070","2021-02-08","LT","yes","mobile","529","168.647228391","168.684"
"11106","2021-01-07","LT","yes","mobile","1742","174.999371062","175.079"
"8499","2021-03-16","EE","yes","mobile","216","77.234","77.234"
"11095","2021-03-16","LT","yes","mobile","128","27.519013819","27.507"
"11173","2021-03-22","LV","yes","mobile","274","69.9996","70.011"
"11073","2021-03-09","LT","yes","desktop","171","23.453362919","23.464"
"11064","2021-03-09","LT","no","desktop","16","0","0"
"11054","2021-03-09","LT","yes","desktop","75","0","0"
"11041","2021-01-17","LT","yes","desktop","2652","217.249915078","217.185"
"11062","2021-01-17","LT","yes","desktop","1294","130.888299146","131.034"
"11172","2021-01-17","LV","yes","desktop","554","75.74985","75.789"
"11078","2021-01-17","LT","yes","desktop","30","0","0"
"11067","2021-01-14","LT","yes","tablet","24","2.69131677","2.689"
"11079","2021-01-14","LT","yes","mobile","61","5.171909592","5.173"
"11154","2021-02-23","LV","yes","tablet","90","9.3456","9.342"
"11075","2021-02-23","LT","no","desktop","7","0","0"
"11172","2021-02-25","LV","yes","desktop","165","7.6879","7.728"
"11128","2021-02-25","LT","yes","mobile","47","0","0"
"11046","2021-02-15","LT","no","mobile","14","0","0"
"11084","2021-03-29","LT","yes","mobile","487","94.526795724","94.517"
"11117","2021-01-19","LT","yes","tablet","502","69.885212313","69.887"
"11062","2021-01-19","LT","yes","tablet","182","15.187833848","15.191"
"11143","2021-01-19","LV","yes","mobile","536","139.546","139.546"
"11054","2021-02-13","LT","yes","desktop","439","57.33467276","57.371"
"11092","2021-03-29","LT","yes","tablet","19","1.758092758","1.756"
"11128","2021-02-06","LT","yes","desktop","743","100.725331751","100.723"
"11096","2021-03-26","LT","yes","tablet","23","4.445847991","4.442"
"11143","2021-02-28","LV","yes","desktop","2896","665.7745","665.775"
"11060","2021-02-28","LT","yes","desktop","491","33.098354916","33.136"
"8499","2021-03-19","EE","yes","tablet","123","24.684","24.684"
"11079","2021-02-10","LT","yes","desktop","214","15.357858826","15.373"
"11054","2021-02-10","LT","yes","tablet","92","12.005703241","12.013"
"11054","2021-01-08","LT","yes","mobile","622","90.982295032","90.999"
"11044","2021-01-08","LT","no","desktop","371","38.311674346","38.336"
"11041","2021-01-27","LT","yes","desktop","4940","528.056030815","527.976"
"11106","2021-01-27","LT","yes","mobile","1644","319.221634842","319.179"
"11060","2021-02-04","LT","yes","mobile","235","26.44842754","26.451"
"11062","2021-03-07","LT","yes","desktop","276","13.798267155","13.784"
"11041","2021-03-07","LT","yes","tablet","630","44.140495389","44.179"
"11040","2021-03-08","LT","yes","desktop","3621","671.286613396","671.294"
"11137","2021-03-07","LV","yes","desktop","7","0","0"
"11155","2021-02-23","LV","yes","mobile","10","0.176","0.18"
"8499","2021-01-23","EE","yes","desktop","569","73.36","73.36"
"11106","2021-02-11","LT","yes","tablet","215","32.257498581","32.258"
"11172","2021-01-04","LV","yes","desktop","536","37.8752","37.743"
"11171","2021-01-04","LV","yes","desktop","787","53.39345","53.665"
"11151","2021-01-04","LV","yes","mobile","166","33.9295","33.96"
"11040","2021-03-01","LT","yes","desktop","4119","727.520813683","727.516"
"11149","2021-02-04","LV","yes","mobile","106","16.1953","16.197"
"11128","2021-01-13","LT","yes","mobile","585","131.523193521","131.475"
"11154","2021-02-11","LV","yes","tablet","115","10.1838","10.203"
"11171","2021-03-11","LV","yes","mobile","344","57.0372","57.021"
"8521","2021-02-09","EE","yes","desktop","371","25.62065","25.767"
"11046","2021-02-03","LT","no","tablet","7","0","0"
"11047","2021-02-08","LT","yes","mobile","583","122.53316162","122.565"
"11051","2021-02-08","LT","yes","desktop","2968","284.614201976","284.718"
